34	0:-57.0	1:-61.0	7:-69.0	8:-72.0	12:-69.0
34	0:-57.0	1:-61.0	7:-69.0	8:-72.0	12:-71.0
34	0:-58.0	1:-61.0	7:-69.0	8:-69.0	12:-70.0
34	0:-56.0	1:-62.0	7:-70.0	8:-69.0	12:-68.0
34	0:-59.0	1:-61.0	7:-71.0	8:-69.0	12:-70.0
34	0:-59.0	1:-59.0	7:-70.0	8:-69.0	12:-70.0
34	0:-56.0	1:-59.0	7:-70.0	8:-72.0	12:-71.0
34	0:-59.0	1:-59.0	7:-71.0	8:-70.0	12:-69.0
34	0:-57.0	1:-61.0	7:-70.0	8:-70.0	12:-71.0
34	0:-60.0	1:-62.0	7:-69.0	8:-69.0	12:-68.0
34	0:-59.0	1:-59.0	7:-68.0	8:-69.0	12:-71.0
34	0:-56.0	1:-59.0	7:-69.0	8:-69.0	12:-70.0
34	0:-58.0	1:-59.0	7:-69.0	8:-70.0	12:-72.0
34	0:-59.0	1:-60.0	7:-68.0	8:-70.0	12:-70.0
34	0:-57.0	1:-61.0	7:-69.0	8:-71.0	12:-68.0
35	0:-66.0	6:-64.0	7:-61.0	8:-68.0
35	0:-65.0	6:-65.0	7:-63.0	8:-67.0
35	0:-66.0	6:-66.0	7:-62.0	8:-66.0
35	0:-66.0	6:-64.0	7:-64.0	8:-70.0
35	0:-65.0	6:-66.0	7:-61.0	8:-67.0
35	0:-65.0	6:-66.0	7:-60.0	8:-69.0
35	0:-69.0	6:-64.0	7:-61.0	8:-68.0
35	0:-66.0	6:-65.0	7:-61.0	8:-70.0
35	0:-66.0	6:-67.0	7:-63.0	8:-67.0
35	0:-65.0	6:-65.0	7:-63.0	8:-69.0
35	0:-68.0	6:-64.0	7:-64.0	8:-68.0
35	0:-68.0	6:-65.0	7:-62.0	8:-67.0
35	0:-65.0	6:-64.0	7:-61.0	8:-67.0
35	0:-68.0	6:-67.0	7:-63.0	8:-68.0
35	0:-65.0	6:-65.0	7:-61.0	8:-68.0
35	0:-66.0	6:-66.0	7:-60.0	8:-66.0
35	0:-67.0	6:-66.0	7:-60.0	8:-69.0
35	0:-68.0	6:-66.0	7:-63.0	8:-69.0
35	0:-65.0	6:-64.0	7:-64.0	8:-68.0
35	0:-68.0	6:-64.0	7:-61.0	8:-68.0
35	0:-66.0	6:-64.0	7:-63.0	8:-69.0
35	0:-68.0	6:-65.0	7:-63.0	8:-67.0
36	21:-64.0	22:-69.0
36	21:-65.0	22:-68.0
36	21:-68.0	22:-66.0
36	21:-65.0	22:-67.0
36	21:-67.0	22:-66.0
36	21:-66.0	22:-68.0
36	21:-67.0	22:-68.0
36	21:-65.0	22:-68.0
36	21:-68.0	22:-68.0
36	21:-64.0	22:-66.0
36	21:-65.0	22:-67.0
36	21:-65.0	22:-66.0
36	21:-68.0	22:-66.0
36	21:-66.0	22:-66.0
36	21:-67.0	22:-67.0
36	21:-65.0	22:-69.0
36	21:-65.0	22:-69.0
36	21:-66.0	22:-66.0
36	21:-68.0	22:-66.0
36	21:-68.0	22:-66.0
36	21:-67.0	22:-69.0
36	21:-67.0	22:-67.0
36	21:-67.0	22:-66.0
36	21:-65.0	22:-69.0
36	21:-66.0	22:-69.0
36	21:-66.0	22:-69.0
37	21:-41.0	22:-49.0
37	21:-40.0	22:-51.0
37	21:-41.0	22:-51.0
37	21:-43.0	22:-50.0
37	21:-44.0	22:-50.0
37	21:-43.0	22:-50.0
37	21:-41.0	22:-51.0
37	21:-43.0	22:-49.0
37	21:-44.0	22:-51.0
37	21:-44.0	22:-48.0
37	21:-43.0	22:-48.0
37	21:-42.0	22:-51.0
37	21:-41.0	22:-51.0
37	21:-43.0	22:-50.0
37	21:-41.0	22:-50.0
37	21:-43.0	22:-50.0
37	21:-44.0	22:-51.0
37	21:-42.0	22:-49.0
37	21:-43.0	22:-50.0
37	21:-42.0	22:-50.0
38	21:-61.0	22:-61.0	27:-62.0
38	21:-62.0	22:-59.0	27:-62.0
38	21:-62.0	22:-57.0	27:-63.0
38	21:-62.0	22:-58.0	27:-63.0
38	21:-61.0	22:-57.0	27:-65.0
38	21:-63.0	22:-58.0	27:-63.0
38	21:-61.0	22:-58.0	27:-65.0
38	21:-60.0	22:-60.0	27:-64.0
38	21:-61.0	22:-58.0	27:-61.0
38	21:-62.0	22:-58.0	27:-61.0
38	21:-60.0	22:-59.0	27:-62.0
38	21:-61.0	22:-60.0	27:-65.0
38	21:-60.0	22:-59.0	27:-62.0
38	21:-63.0	22:-61.0	27:-64.0
38	21:-61.0	22:-57.0	27:-63.0
38	21:-62.0	22:-58.0	27:-64.0
38	21:-60.0	22:-57.0	27:-62.0
38	21:-62.0	22:-57.0	27:-62.0
38	21:-60.0	22:-59.0	27:-63.0
38	21:-59.0	22:-57.0	27:-63.0
38	21:-60.0	22:-58.0	27:-62.0
39	26:-72.0	27:-42.0	28:-65.0
39	26:-70.0	27:-42.0	28:-64.0
39	26:-69.0	27:-43.0	28:-63.0
39	26:-71.0	27:-40.0	28:-66.0
39	26:-72.0	27:-39.0	28:-64.0
39	26:-71.0	27:-40.0	28:-64.0
39	26:-69.0	27:-41.0	28:-65.0
39	26:-69.0	27:-42.0	28:-66.0
39	26:-72.0	27:-39.0	28:-66.0
39	26:-71.0	27:-42.0	28:-64.0
39	26:-72.0	27:-41.0	28:-63.0
39	26:-70.0	27:-43.0	28:-63.0
39	26:-71.0	27:-40.0	28:-65.0
39	26:-71.0	27:-39.0	28:-63.0
39	26:-70.0	27:-39.0	28:-64.0
39	26:-69.0	27:-39.0	28:-66.0
39	26:-69.0	27:-40.0	28:-66.0
39	26:-71.0	27:-42.0	28:-64.0
39	26:-69.0	27:-42.0	28:-63.0
39	26:-69.0	27:-43.0	28:-67.0
39	26:-70.0	27:-41.0	28:-64.0
39	26:-69.0	27:-43.0	28:-64.0
39	26:-70.0	27:-41.0	28:-64.0
39	26:-69.0	27:-42.0	28:-64.0
39	26:-70.0	27:-40.0	28:-64.0
39	26:-71.0	27:-42.0	28:-67.0
40	25:-63.0	26:-67.0	27:-66.0	28:-66.0
40	25:-60.0	26:-70.0	27:-66.0	28:-66.0
40	25:-62.0	26:-69.0	27:-64.0	28:-67.0
40	25:-62.0	26:-69.0	27:-63.0	28:-65.0
40	25:-61.0	26:-68.0	27:-64.0	28:-64.0
40	25:-61.0	26:-67.0	27:-65.0	28:-63.0
40	25:-62.0	26:-70.0	27:-66.0	28:-66.0
40	25:-61.0	26:-70.0	27:-66.0	28:-64.0
40	25:-62.0	26:-69.0	27:-64.0	28:-67.0
40	25:-63.0	26:-70.0	27:-65.0	28:-66.0
40	25:-60.0	26:-68.0	27:-66.0	28:-64.0
40	25:-62.0	26:-66.0	27:-64.0	28:-66.0
40	25:-62.0	26:-67.0	27:-64.0	28:-64.0
40	25:-62.0	26:-68.0	27:-66.0	28:-65.0
40	25:-60.0	26:-67.0	27:-64.0	28:-64.0
40	25:-62.0	26:-68.0	27:-65.0	28:-66.0
40	25:-63.0	26:-67.0	27:-67.0	28:-67.0
40	25:-61.0	26:-68.0	27:-66.0	28:-65.0
40	25:-60.0	26:-69.0	27:-67.0	28:-64.0
40	25:-61.0	26:-70.0	27:-63.0	28:-66.0
40	25:-61.0	26:-70.0	27:-65.0	28:-66.0
40	25:-62.0	26:-68.0	27:-65.0	28:-65.0
40	25:-63.0	26:-68.0	27:-66.0	28:-64.0
40	25:-63.0	26:-68.0	27:-63.0	28:-67.0
40	25:-62.0	26:-69.0	27:-65.0	28:-63.0
40	25:-61.0	26:-70.0	27:-67.0	28:-65.0
41	20:-61.0	21:-62.0	22:-64.0
41	20:-60.0	21:-64.0	22:-64.0
41	20:-60.0	21:-63.0	22:-65.0
41	20:-58.0	21:-63.0	22:-66.0
41	20:-61.0	21:-64.0	22:-65.0
41	20:-59.0	21:-65.0	22:-64.0
41	20:-60.0	21:-63.0	22:-66.0
41	20:-57.0	21:-65.0	22:-65.0
41	20:-58.0	21:-65.0	22:-65.0
41	20:-61.0	21:-65.0	22:-64.0
41	20:-59.0	21:-65.0	22:-66.0
41	20:-60.0	21:-66.0	22:-67.0
41	20:-59.0	21:-63.0	22:-64.0
41	20:-61.0	21:-66.0	22:-65.0
41	20:-61.0	21:-62.0	22:-66.0
41	20:-61.0	21:-65.0	22:-67.0
41	20:-61.0	21:-64.0	22:-65.0
41	20:-61.0	21:-65.0	22:-64.0
41	20:-59.0	21:-65.0	22:-65.0
41	20:-58.0	21:-66.0	22:-64.0
41	20:-58.0	21:-62.0	22:-64.0
41	20:-59.0	21:-66.0	22:-64.0
41	20:-61.0	21:-63.0	22:-67.0
41	20:-61.0	21:-65.0	22:-66.0
41	20:-59.0	21:-63.0	22:-67.0
41	20:-60.0	21:-64.0	22:-65.0
41	20:-58.0	21:-64.0	22:-64.0
41	20:-60.0	21:-65.0	22:-65.0
41	20:-60.0	21:-64.0	22:-66.0
42	20:-64.0	21:-68.0	22:-69.0	27:-68.0	28:-67.0
42	20:-65.0	21:-66.0	22:-69.0	27:-66.0	28:-67.0
42	20:-66.0	21:-67.0	22:-67.0	27:-68.0	28:-67.0
42	20:-64.0	21:-68.0	22:-65.0	27:-66.0	28:-70.0
42	20:-67.0	21:-68.0	22:-69.0	27:-66.0	28:-69.0
42	20:-65.0	21:-66.0	22:-67.0	27:-66.0	28:-67.0
42	20:-67.0	21:-67.0	22:-68.0	27:-65.0	28:-70.0
42	20:-67.0	21:-66.0	22:-67.0	27:-68.0	28:-68.0
42	20:-66.0	21:-69.0	22:-68.0	27:-68.0	28:-69.0
42	20:-68.0	21:-67.0	22:-66.0	27:-65.0	28:-71.0
42	20:-64.0	21:-66.0	22:-66.0	27:-66.0	28:-68.0
42	20:-67.0	21:-67.0	22:-69.0	27:-67.0	28:-70.0
42	20:-64.0	21:-67.0	22:-66.0	27:-66.0	28:-68.0
42	20:-64.0	21:-69.0	22:-68.0	27:-67.0	28:-69.0
42	20:-65.0	21:-68.0	22:-66.0	27:-66.0	28:-68.0
42	20:-64.0	21:-66.0	22:-65.0	27:-65.0	28:-69.0
42	20:-64.0	21:-69.0	22:-65.0	27:-69.0	28:-70.0
42	20:-67.0	21:-67.0	22:-66.0	27:-66.0	28:-71.0
42	20:-65.0	21:-69.0	22:-66.0	27:-68.0	28:-69.0
42	20:-66.0	21:-69.0	22:-68.0	27:-66.0	28:-68.0
42	20:-68.0	21:-67.0	22:-68.0	27:-67.0	28:-69.0
42	20:-65.0	21:-69.0	22:-68.0	27:-68.0	28:-68.0
42	20:-67.0	21:-68.0	22:-68.0	27:-68.0	28:-69.0
42	20:-66.0	21:-66.0	22:-66.0	27:-67.0	28:-68.0
43	26:-62.0	27:-63.0	28:-54.0
43	26:-62.0	27:-62.0	28:-53.0
43	26:-62.0	27:-63.0	28:-52.0
43	26:-64.0	27:-61.0	28:-55.0
43	26:-62.0	27:-62.0	28:-53.0
43	26:-62.0	27:-60.0	28:-54.0
43	26:-64.0	27:-60.0	28:-54.0
43	26:-63.0	27:-63.0	28:-54.0
43	26:-64.0	27:-64.0	28:-52.0
43	26:-64.0	27:-61.0	28:-52.0
43	26:-64.0	27:-63.0	28:-55.0
43	26:-61.0	27:-60.0	28:-53.0
43	26:-63.0	27:-60.0	28:-52.0
43	26:-61.0	27:-62.0	28:-53.0
43	26:-63.0	27:-63.0	28:-54.0
43	26:-63.0	27:-63.0	28:-52.0
43	26:-64.0	27:-64.0	28:-55.0
43	26:-61.0	27:-60.0	28:-53.0
43	26:-61.0	27:-62.0	28:-53.0
43	26:-62.0	27:-61.0	28:-53.0
43	26:-64.0	27:-61.0	28:-54.0
43	26:-63.0	27:-61.0	28:-54.0
43	26:-63.0	27:-62.0	28:-54.0
43	26:-61.0	27:-60.0	28:-52.0
43	26:-63.0	27:-61.0	28:-53.0
43	26:-63.0	27:-62.0	28:-53.0
43	26:-63.0	27:-61.0	28:-52.0
43	26:-62.0	27:-61.0	28:-52.0
43	26:-63.0	27:-63.0	28:-56.0
44	25:-65.0	26:-53.0	27:-67.0	28:-55.0
44	25:-65.0	26:-54.0	27:-70.0	28:-55.0
44	25:-67.0	26:-55.0	27:-66.0	28:-56.0
44	25:-65.0	26:-52.0	27:-69.0	28:-54.0
44	25:-66.0	26:-52.0	27:-69.0	28:-57.0
44	25:-65.0	26:-55.0	27:-69.0	28:-57.0
44	25:-67.0	26:-54.0	27:-69.0	28:-56.0
44	25:-68.0	26:-52.0	27:-69.0	28:-54.0
44	25:-64.0	26:-53.0	27:-69.0	28:-54.0
44	25:-65.0	26:-53.0	27:-66.0	28:-54.0
44	25:-66.0	26:-51.0	27:-68.0	28:-55.0
44	25:-65.0	26:-55.0	27:-69.0	28:-55.0
44	25:-66.0	26:-54.0	27:-68.0	28:-57.0
44	25:-65.0	26:-52.0	27:-69.0	28:-56.0
44	25:-65.0	26:-52.0	27:-69.0	28:-58.0
44	25:-67.0	26:-55.0	27:-67.0	28:-54.0
44	25:-67.0	26:-55.0	27:-70.0	28:-55.0
44	25:-65.0	26:-54.0	27:-69.0	28:-55.0
44	25:-65.0	26:-52.0	27:-67.0	28:-55.0
44	25:-65.0	26:-52.0	27:-67.0	28:-57.0
44	25:-66.0	26:-53.0	27:-66.0	28:-54.0
44	25:-68.0	26:-53.0	27:-67.0	28:-56.0
44	25:-68.0	26:-55.0	27:-66.0	28:-56.0
44	25:-68.0	26:-52.0	27:-69.0	28:-57.0
45	20:-65.0
45	20:-64.0
45	20:-66.0
45	20:-66.0
45	20:-66.0
45	20:-65.0
45	20:-65.0
45	20:-66.0
45	20:-67.0
45	20:-64.0
45	20:-67.0
45	20:-67.0
45	20:-64.0
45	20:-65.0
45	20:-64.0
45	20:-65.0
45	20:-66.0
45	20:-67.0
45	20:-64.0
45	20:-67.0
45	20:-65.0
45	20:-67.0
45	20:-66.0
45	20:-65.0
46	20:-50.0
46	20:-50.0
46	20:-47.0
46	20:-50.0
46	20:-47.0
46	20:-48.0
46	20:-49.0
46	20:-48.0
46	20:-48.0
46	20:-50.0
46	20:-49.0
46	20:-50.0
46	20:-51.0
46	20:-48.0
46	20:-50.0
46	20:-48.0
46	20:-49.0
46	20:-47.0
46	20:-50.0
46	20:-48.0
46	20:-47.0
46	20:-48.0
46	20:-50.0
46	20:-48.0
47	20:-63.0
47	20:-65.0
47	20:-64.0
47	20:-62.0
47	20:-63.0
47	20:-62.0
47	20:-65.0
47	20:-65.0
47	20:-64.0
47	20:-62.0
47	20:-64.0
47	20:-63.0
47	20:-62.0
47	20:-63.0
47	20:-64.0
47	20:-63.0
47	20:-64.0
47	20:-62.0
47	20:-64.0
47	20:-65.0
47	20:-65.0
47	20:-64.0
47	20:-63.0
47	20:-65.0
48	26:-64.0	28:-66.0
48	26:-65.0	28:-66.0
48	26:-62.0	28:-65.0
48	26:-62.0	28:-67.0
48	26:-63.0	28:-65.0
48	26:-63.0	28:-64.0
48	26:-66.0	28:-66.0
48	26:-65.0	28:-66.0
48	26:-64.0	28:-67.0
48	26:-64.0	28:-67.0
48	26:-64.0	28:-67.0
48	26:-62.0	28:-63.0
48	26:-64.0	28:-66.0
48	26:-63.0	28:-65.0
48	26:-62.0	28:-67.0
48	26:-65.0	28:-65.0
48	26:-65.0	28:-64.0
48	26:-64.0	28:-65.0
48	26:-63.0	28:-66.0
48	26:-63.0	28:-67.0
48	26:-62.0	28:-66.0
48	26:-65.0	28:-64.0
48	26:-65.0	28:-64.0
48	26:-65.0	28:-66.0
48	26:-63.0	28:-64.0
49	26:-57.0	28:-68.0
49	26:-59.0	28:-65.0
49	26:-57.0	28:-65.0
49	26:-56.0	28:-65.0
49	26:-56.0	28:-67.0
49	26:-60.0	28:-66.0
49	26:-56.0	28:-64.0
49	26:-56.0	28:-66.0
49	26:-56.0	28:-65.0
49	26:-60.0	28:-65.0
49	26:-57.0	28:-67.0
49	26:-57.0	28:-67.0
49	26:-57.0	28:-65.0
49	26:-60.0	28:-66.0
49	26:-57.0	28:-67.0
49	26:-56.0	28:-65.0
49	26:-56.0	28:-66.0
49	26:-57.0	28:-64.0
49	26:-59.0	28:-66.0
49	26:-58.0	28:-67.0
49	26:-57.0	28:-66.0
49	26:-58.0	28:-64.0
49	26:-59.0	28:-65.0
49	26:-57.0	28:-65.0
49	26:-60.0	28:-66.0
49	26:-59.0	28:-65.0
49	26:-57.0	28:-65.0
49	26:-57.0	28:-65.0
50	14:-65.0	15:-71.0
50	14:-65.0	15:-71.0
50	14:-64.0	15:-69.0
50	14:-67.0	15:-71.0
50	14:-65.0	15:-69.0
50	14:-64.0	15:-70.0
50	14:-65.0	15:-67.0
50	14:-65.0	15:-67.0
50	14:-65.0	15:-70.0
50	14:-65.0	15:-68.0
50	14:-66.0	15:-69.0
50	14:-63.0	15:-69.0
50	14:-67.0	15:-70.0
50	14:-66.0	15:-67.0
50	14:-65.0	15:-71.0
50	14:-67.0	15:-68.0
50	14:-63.0	15:-71.0
50	14:-64.0	15:-71.0
50	14:-67.0	15:-68.0
50	14:-67.0	15:-67.0
50	14:-65.0	15:-71.0
50	14:-67.0	15:-68.0
50	14:-64.0	15:-68.0
50	14:-65.0	15:-69.0
50	14:-63.0	15:-69.0
50	14:-66.0	15:-68.0
50	14:-67.0	15:-71.0
51	14:-61.0	20:-66.0
51	14:-60.0	20:-67.0
51	14:-59.0	20:-67.0
51	14:-61.0	20:-65.0
51	14:-61.0	20:-67.0
51	14:-62.0	20:-68.0
51	14:-62.0	20:-67.0
51	14:-61.0	20:-68.0
51	14:-62.0	20:-69.0
51	14:-62.0	20:-69.0
51	14:-61.0	20:-66.0
51	14:-61.0	20:-68.0
51	14:-61.0	20:-67.0
51	14:-59.0	20:-69.0
51	14:-60.0	20:-69.0
51	14:-59.0	20:-68.0
51	14:-59.0	20:-68.0
51	14:-62.0	20:-65.0
51	14:-59.0	20:-66.0
51	14:-62.0	20:-66.0
51	14:-59.0	20:-68.0
52	14:-69.0	20:-70.0
52	14:-68.0	20:-69.0
52	14:-68.0	20:-70.0
52	14:-67.0	20:-71.0
52	14:-67.0	20:-69.0
52	14:-69.0	20:-71.0
52	14:-69.0	20:-70.0
52	14:-67.0	20:-69.0
52	14:-66.0	20:-70.0
52	14:-67.0	20:-71.0
52	14:-66.0	20:-69.0
52	14:-68.0	20:-71.0
52	14:-68.0	20:-71.0
52	14:-66.0	20:-70.0
52	14:-70.0	20:-71.0
52	14:-67.0	20:-69.0
52	14:-66.0	20:-71.0
52	14:-68.0	20:-71.0
52	14:-67.0	20:-71.0
52	14:-67.0	20:-71.0
52	14:-68.0	20:-69.0
53	24:-71.0
53	24:-71.0
53	24:-72.0
53	24:-71.0
53	24:-69.0
53	24:-71.0
53	24:-68.0
53	24:-72.0
53	24:-69.0
53	24:-70.0
53	24:-71.0
53	24:-68.0
53	24:-69.0
53	24:-69.0
53	24:-69.0
53	24:-68.0
53	24:-72.0
53	24:-69.0
53	24:-70.0
53	24:-70.0
53	24:-70.0
53	24:-71.0
54	24:-65.0	26:-71.0
54	24:-67.0	26:-70.0
54	24:-64.0	26:-71.0
54	24:-65.0	26:-70.0
54	24:-65.0	26:-70.0
54	24:-64.0	26:-71.0
54	24:-63.0	26:-69.0
54	24:-65.0	26:-70.0
54	24:-66.0	26:-69.0
54	24:-65.0	26:-70.0
54	24:-66.0	26:-71.0
54	24:-65.0	26:-70.0
54	24:-63.0	26:-71.0
54	24:-64.0	26:-71.0
54	24:-64.0	26:-71.0
54	24:-66.0	26:-68.0
54	24:-67.0	26:-70.0
54	24:-66.0	26:-70.0
54	24:-64.0	26:-71.0
54	24:-66.0	26:-70.0
54	24:-66.0	26:-70.0
54	24:-66.0	26:-72.0
55	14:-64.0	15:-55.0
55	14:-63.0	15:-55.0
55	14:-64.0	15:-55.0
55	14:-62.0	15:-56.0
55	14:-63.0	15:-54.0
55	14:-60.0	15:-53.0
55	14:-64.0	15:-53.0
55	14:-62.0	15:-56.0
55	14:-62.0	15:-54.0
55	14:-61.0	15:-56.0
55	14:-61.0	15:-56.0
55	14:-63.0	15:-55.0
55	14:-63.0	15:-53.0
55	14:-62.0	15:-55.0
55	14:-63.0	15:-56.0
55	14:-61.0	15:-53.0
55	14:-62.0	15:-56.0
55	14:-63.0	15:-53.0
55	14:-64.0	15:-54.0
55	14:-63.0	15:-56.0
55	14:-64.0	15:-54.0
55	14:-64.0	15:-56.0
55	14:-63.0	15:-53.0
55	14:-62.0	15:-56.0
55	14:-62.0	15:-53.0
55	14:-64.0	15:-56.0
56	14:-49.0	15:-66.0
56	14:-48.0	15:-68.0
56	14:-49.0	15:-68.0
56	14:-48.0	15:-67.0
56	14:-48.0	15:-67.0
56	14:-48.0	15:-64.0
56	14:-49.0	15:-68.0
56	14:-49.0	15:-65.0
56	14:-47.0	15:-68.0
56	14:-48.0	15:-66.0
56	14:-47.0	15:-68.0
56	14:-49.0	15:-68.0
56	14:-49.0	15:-65.0
56	14:-49.0	15:-67.0
56	14:-48.0	15:-67.0
56	14:-48.0	15:-66.0
56	14:-47.0	15:-64.0
56	14:-47.0	15:-67.0
56	14:-47.0	15:-65.0
56	14:-47.0	15:-65.0
56	14:-47.0	15:-66.0
56	14:-49.0	15:-67.0
56	14:-46.0	15:-66.0
56	14:-48.0	15:-68.0
56	14:-48.0	15:-68.0
56	14:-49.0	15:-65.0
57	14:-65.0	23:-69.0
57	14:-66.0	23:-71.0
57	14:-67.0	23:-70.0
57	14:-65.0	23:-71.0
57	14:-66.0	23:-70.0
57	14:-65.0	23:-70.0
57	14:-66.0	23:-68.0
57	14:-67.0	23:-68.0
57	14:-65.0	23:-69.0
57	14:-67.0	23:-67.0
57	14:-66.0	23:-71.0
57	14:-66.0	23:-68.0
57	14:-66.0	23:-71.0
57	14:-68.0	23:-71.0
57	14:-67.0	23:-71.0
57	14:-68.0	23:-70.0
57	14:-66.0	23:-68.0
57	14:-67.0	23:-70.0
57	14:-67.0	23:-69.0
57	14:-65.0	23:-69.0
57	14:-68.0	23:-71.0
57	14:-66.0	23:-70.0
57	14:-67.0	23:-69.0
57	14:-65.0	23:-70.0
57	14:-66.0	23:-69.0
57	14:-64.0	23:-71.0
57	14:-64.0	23:-68.0
57	14:-65.0	23:-70.0
57	14:-65.0	23:-70.0
58	18:-69.0	23:-69.0	24:-67.0
58	18:-68.0	23:-69.0	24:-67.0
58	18:-69.0	23:-66.0	24:-67.0
58	18:-66.0	23:-66.0	24:-67.0
58	18:-67.0	23:-66.0	24:-67.0
58	18:-66.0	23:-66.0	24:-65.0
58	18:-69.0	23:-68.0	24:-67.0
58	18:-68.0	23:-68.0	24:-66.0
58	18:-68.0	23:-68.0	24:-67.0
58	18:-66.0	23:-67.0	24:-65.0
58	18:-67.0	23:-66.0	24:-66.0
58	18:-68.0	23:-67.0	24:-68.0
58	18:-66.0	23:-69.0	24:-65.0
58	18:-66.0	23:-67.0	24:-66.0
58	18:-67.0	23:-69.0	24:-67.0
58	18:-66.0	23:-66.0	24:-66.0
58	18:-67.0	23:-67.0	24:-67.0
58	18:-67.0	23:-67.0	24:-66.0
58	18:-65.0	23:-69.0	24:-65.0
58	18:-68.0	23:-67.0	24:-66.0
58	18:-69.0	23:-67.0	24:-67.0
58	18:-66.0	23:-68.0	24:-68.0
58	18:-68.0	23:-66.0	24:-66.0
58	18:-68.0	23:-67.0	24:-66.0
58	18:-66.0	23:-66.0	24:-67.0
58	18:-66.0	23:-66.0	24:-65.0
58	18:-67.0	23:-69.0	24:-66.0
58	18:-68.0	23:-66.0	24:-68.0
58	18:-68.0	23:-67.0	24:-66.0
59	18:-64.0	24:-46.0
59	18:-64.0	24:-45.0
59	18:-67.0	24:-45.0
59	18:-64.0	24:-46.0
59	18:-65.0	24:-43.0
59	18:-67.0	24:-44.0
59	18:-66.0	24:-44.0
59	18:-64.0	24:-47.0
59	18:-64.0	24:-45.0
59	18:-65.0	24:-45.0
59	18:-66.0	24:-44.0
59	18:-63.0	24:-46.0
59	18:-66.0	24:-44.0
59	18:-66.0	24:-46.0
59	18:-64.0	24:-44.0
59	18:-63.0	24:-46.0
59	18:-66.0	24:-45.0
59	18:-64.0	24:-44.0
59	18:-65.0	24:-47.0
59	18:-66.0	24:-44.0
59	18:-64.0	24:-46.0
59	18:-65.0	24:-47.0
59	18:-64.0	24:-46.0
59	18:-66.0	24:-44.0
59	18:-64.0	24:-44.0
60	14:-70.0	15:-54.0	17:-70.0	19:-68.0
60	14:-70.0	15:-54.0	17:-69.0	19:-70.0
60	14:-71.0	15:-54.0	17:-70.0	19:-69.0
60	14:-69.0	15:-55.0	17:-69.0	19:-68.0
60	14:-68.0	15:-55.0	17:-69.0	19:-69.0
60	14:-70.0	15:-55.0	17:-70.0	19:-69.0
60	14:-71.0	15:-57.0	17:-69.0	19:-66.0
60	14:-71.0	15:-55.0	17:-70.0	19:-69.0
60	14:-71.0	15:-54.0	17:-71.0	19:-69.0
60	14:-71.0	15:-57.0	17:-68.0	19:-67.0
60	14:-70.0	15:-57.0	17:-69.0	19:-67.0
60	14:-70.0	15:-57.0	17:-68.0	19:-68.0
60	14:-69.0	15:-54.0	17:-69.0	19:-67.0
60	14:-71.0	15:-56.0	17:-67.0	19:-68.0
60	14:-70.0	15:-57.0	17:-71.0	19:-69.0
60	14:-68.0	15:-54.0	17:-69.0	19:-70.0
60	14:-71.0	15:-57.0	17:-67.0	19:-67.0
60	14:-68.0	15:-57.0	17:-69.0	19:-70.0
60	14:-71.0	15:-57.0	17:-70.0	19:-67.0
60	14:-68.0	15:-55.0	17:-68.0	19:-66.0
60	14:-70.0	15:-57.0	17:-70.0	19:-68.0
60	14:-68.0	15:-55.0	17:-68.0	19:-68.0
60	14:-71.0	15:-57.0	17:-68.0	19:-69.0
60	14:-68.0	15:-56.0	17:-69.0	19:-67.0
60	14:-70.0	15:-57.0	17:-68.0	19:-69.0
61	14:-69.0	15:-67.0	16:-66.0	17:-68.0
61	14:-66.0	15:-67.0	16:-66.0	17:-68.0
61	14:-68.0	15:-68.0	16:-67.0	17:-67.0
61	14:-68.0	15:-68.0	16:-67.0	17:-65.0
61	14:-69.0	15:-64.0	16:-65.0	17:-66.0
61	14:-66.0	15:-66.0	16:-66.0	17:-68.0
61	14:-68.0	15:-65.0	16:-66.0	17:-67.0
61	14:-66.0	15:-68.0	16:-65.0	17:-65.0
61	14:-68.0	15:-67.0	16:-67.0	17:-69.0
61	14:-67.0	15:-68.0	16:-66.0	17:-68.0
61	14:-66.0	15:-66.0	16:-68.0	17:-66.0
61	14:-67.0	15:-66.0	16:-66.0	17:-66.0
61	14:-67.0	15:-66.0	16:-66.0	17:-67.0
61	14:-69.0	15:-66.0	16:-68.0	17:-65.0
61	14:-68.0	15:-67.0	16:-66.0	17:-68.0
61	14:-65.0	15:-68.0	16:-66.0	17:-67.0
61	14:-67.0	15:-65.0	16:-66.0	17:-67.0
61	14:-66.0	15:-67.0	16:-67.0	17:-68.0
61	14:-66.0	15:-67.0	16:-66.0	17:-68.0
61	14:-66.0	15:-65.0	16:-68.0	17:-67.0
61	14:-69.0	15:-64.0	16:-65.0	17:-68.0
62	16:-68.0	23:-61.0
62	16:-69.0	23:-62.0
62	16:-67.0	23:-62.0
62	16:-70.0	23:-60.0
62	16:-66.0	23:-63.0
62	16:-67.0	23:-62.0
62	16:-67.0	23:-62.0
62	16:-68.0	23:-62.0
62	16:-66.0	23:-61.0
62	16:-66.0	23:-62.0
62	16:-66.0	23:-62.0
62	16:-68.0	23:-60.0
62	16:-68.0	23:-61.0
62	16:-68.0	23:-60.0
62	16:-69.0	23:-63.0
62	16:-66.0	23:-61.0
62	16:-69.0	23:-63.0
62	16:-69.0	23:-62.0
62	16:-67.0	23:-62.0
62	16:-67.0	23:-62.0
62	16:-70.0	23:-63.0
62	16:-68.0	23:-63.0
